fip,0 Days,1 Days,2 Days,3 Days,4 Days,5 Days,6 Days,7 Days,8 Days,9 Days,10 Days
27039,0,0.071428571,0.5,0.571428571,0.785714286,0.785714286,0.928571429,1,1,1,1
27041,0,0,0,0.2,0.4,0.666666667,0.866666667,1,1,1,1
27043,0,0,0,0,0,0.333333333,0.333333333,1,1,1,1
27045,0,0,0.181818182,0.363636364,0.727272727,0.909090909,1,1,1,1,1
27047,0,0.1,0.133333333,0.333333333,0.633333333,0.9,0.933333333,1,1,1,1
27049,0.033333333,0.033333333,0.033333333,0.5,0.7,0.866666667,0.933333333,0.933333333,0.933333333,0.966666667,1
27051,0,0,0,0,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667
27053,0.019329897,0.18556701,0.416237113,0.614690722,0.764175258,0.862113402,0.929123711,0.984536082,1,1,1
27055,0,0,0.125,0.375,0.625,0.75,1,1,1,1,1
27057,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
27059,0.083333333,0.333333333,0.666666667,0.75,0.75,0.833333333,0.916666667,1,1,1,1
27061,0,0.096774194,0.290322581,0.419354839,0.677419355,0.806451613,0.967741935,1,1,1,1
27063,0,0,0,0.333333333,0.666666667,1,1,1,1,1,1
27065,0,0.5,1,1,1,1,1,1,1,1,1
27067,0,0.076923077,0.076923077,0.230769231,0.230769231,0.307692308,0.384615385,0.461538462,0.538461538,0.615384615,0.846153846
27071,0,0,0,0,0.333333333,0.333333333,0.333333333,1,1,1,1
27075,0,0.125,0.25,0.5,0.75,1,1,1,1,1,1
27077,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
27079,0.083333333,0.166666667,0.333333333,0.666666667,0.666666667,0.75,0.916666667,0.916666667,1,1,1
27083,0,0,0,0,0,0,0.428571429,0.428571429,0.571428571,0.857142857,1
27085,0,0.071428571,0.142857143,0.142857143,0.357142857,0.642857143,0.928571429,0.928571429,1,1,1
27091,0,0.222222222,0.222222222,0.333333333,0.444444444,0.444444444,0.555555556,0.666666667,1,1,1
27093,0,0,0,0.5,0.75,0.75,1,1,1,1,1
27095,0.055555556,0.055555556,0.222222222,0.333333333,0.722222222,0.833333333,0.944444444,1,1,1,1
27097,0,0,0.117647059,0.176470588,0.352941176,0.470588235,0.588235294,0.676470588,0.735294118,0.823529412,0.911764706
27099,0,0.055555556,0.333333333,0.777777778,0.888888889,0.944444444,1,1,1,1,1
27103,0.05,0.3,0.45,0.65,1,1,1,1,1,1,1
27105,0,0,0,0.142857143,0.142857143,0.285714286,0.428571429,0.428571429,0.714285714,0.714285714,0.714285714
27109,0,0.133333333,0.438095238,0.638095238,0.733333333,0.847619048,0.914285714,0.942857143,0.961904762,0.971428571,1
27111,0,0,0,0.041666667,0.166666667,0.375,0.708333333,0.708333333,0.708333333,0.708333333,0.75
27113,0,0,0.2,0.2,0.2,0.6,0.6,1,1,1,1
27115,0,0.071428571,0.5,0.785714286,0.857142857,1,1,1,1,1,1
27119,0,0,0,0,0.25,0.25,0.5,0.5,0.5,0.5,0.5
27121,0,0,0,0,0,0.285714286,0.428571429,0.857142857,1,1,1
27123,0.004587156,0.206422018,0.435779817,0.637614679,0.788990826,0.880733945,0.940366972,0.972477064,0.990825688,1,1
27127,0,0,0,0.666666667,0.666666667,1,1,1,1,1,1
27129,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
27131,0,0.131578947,0.315789474,0.5,0.789473684,0.868421053,0.921052632,1,1,1,1
27133,0.142857143,0.142857143,0.142857143,0.428571429,0.428571429,0.428571429,0.428571429,0.714285714,0.857142857,0.857142857,0.857142857
27135,0.333333333,0.333333333,0.666666667,1,1,1,1,1,1,1,1
27137,0.014492754,0.072463768,0.144927536,0.347826087,0.572463768,0.695652174,0.797101449,0.862318841,0.891304348,0.905797101,1
27139,0.009090909,0.118181818,0.3,0.527272727,0.727272727,0.827272727,0.9,0.954545455,0.972727273,1,1
27141,0,0.3,0.575,0.75,0.825,0.875,0.95,0.95,1,1,1
27143,0,0.333333333,0.5,0.833333333,0.833333333,1,1,1,1,1,1
27145,0,0.104166667,0.270833333,0.416666667,0.520833333,0.604166667,0.6875,0.75,0.854166667,0.9375,0.979166667
27147,0,0,0.344827586,0.517241379,0.655172414,0.793103448,0.896551724,1,1,1,1
27153,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.5,0.666666667
27157,0,0,0.25,0.25,0.25,0.75,1,1,1,1,1
27159,0,0,0,0,0,0,0,0.142857143,0.285714286,0.571428571,0.857142857
27161,0,0.111111111,0.333333333,0.333333333,0.666666667,1,1,1,1,1,1
27163,0.037037037,0.243386243,0.476190476,0.624338624,0.772486772,0.82010582,0.883597884,0.947089947,0.984126984,1,1
27165,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1
27169,0,0.166666667,0.333333333,0.5,0.666666667,1,1,1,1,1,1
27171,0.011363636,0.113636364,0.318181818,0.431818182,0.613636364,0.75,0.886363636,0.965909091,1,1,1
28003,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
28007,0,0,0,0,0.5,0.5,0.5,1,1,1,1
28029,0,0,0.666666667,0.666666667,1,1,1,1,1,1,1
28031,0,0,0,0.5,0.5,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333
28033,0.056603774,0.245283019,0.490566038,0.660377358,0.830188679,0.943396226,1,1,1,1,1
28035,0,0.173913043,0.434782609,0.782608696,1,1,1,1,1,1,1
28039,0,0.25,0.25,1,1,1,1,1,1,1,1
28043,0,0.5,0.666666667,0.666666667,0.833333333,1,1,1,1,1,1
28045,0,0.111111111,0.388888889,0.833333333,0.944444444,0.944444444,1,1,1,1,1
28047,0.020833333,0.145833333,0.4375,0.6875,0.895833333,0.958333333,1,1,1,1,1
28049,0.027777778,0.111111111,0.305555556,0.583333333,0.722222222,0.805555556,0.888888889,1,1,1,1
28051,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
28059,0,0.25,0.5,0.8,0.9,0.9,0.95,1,1,1,1
28067,0,0.125,0.125,0.25,0.5,0.625,0.75,0.75,0.75,0.75,0.75
28071,0.035714286,0.25,0.571428571,0.678571429,0.821428571,1,1,1,1,1,1
28073,0,0,0.428571429,0.857142857,0.928571429,1,1,1,1,1,1
28075,0,0.125,0.375,0.5,0.5,0.75,0.875,1,1,1,1
28077,0,0,0,0.4,0.4,0.8,0.8,0.8,1,1,1
28081,0,0,0.307692308,0.461538462,0.538461538,0.692307692,1,1,1,1,1
28087,0,0,0.166666667,0.166666667,0.5,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
28089,0,0.081081081,0.378378378,0.675675676,0.783783784,0.918918919,0.918918919,0.972972973,1,1,1
28093,0,0.2,0.2,0.4,0.8,1,1,1,1,1,1
28097,0,0,0.333333333,1,1,1,1,1,1,1,1
28099,0,0.555555556,0.666666667,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,1,1,1
28105,0,0,0.2,1,1,1,1,1,1,1,1
28109,0.066666667,0.066666667,0.2,0.333333333,0.533333333,0.533333333,0.666666667,0.8,0.866666667,1,1
28113,0,0,0,0.2,0.4,0.8,0.9,1,1,1,1
28121,0.1,0.233333333,0.4,0.7,0.866666667,0.966666667,1,1,1,1,1
28135,0,0,0.666666667,1,1,1,1,1,1,1,1
28145,0,0,0.5,1,1,1,1,1,1,1,1
28149,0,0,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6
28161,0,0.166666667,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,1
29001,0.153846154,0.307692308,0.307692308,0.384615385,0.461538462,0.538461538,0.692307692,0.769230769,0.923076923,0.923076923,1
29005,0,0,0,0.5,1,1,1,1,1,1,1
29007,0,0,0,0,0.5,1,1,1,1,1,1
29009,0,0.083333333,0.166666667,0.25,0.5,0.583333333,0.583333333,0.583333333,0.75,0.833333333,0.916666667
29011,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,1,1
29015,0,0,0,0,0,0,0.857142857,1,1,1,1
29017,0,0.166666667,0.333333333,0.333333333,0.666666667,0.833333333,1,1,1,1,1
29019,0,0.071428571,0.428571429,0.642857143,0.785714286,0.928571429,0.964285714,0.964285714,1,1,1
29021,0.076923077,0.115384615,0.230769231,0.423076923,0.615384615,0.692307692,0.769230769,0.846153846,0.846153846,0.884615385,1
29023,0,0.25,0.5,1,1,1,1,1,1,1,1
29025,0,0,0,0,0,0,0,0,0.25,0.5,0.75
29029,0,0.033333333,0.166666667,0.466666667,0.566666667,0.833333333,0.833333333,0.9,0.9,0.933333333,0.966666667
29031,0,0.023255814,0.209302326,0.511627907,0.604651163,0.76744186,0.953488372,1,1,1,1
29037,0.054054054,0.216216216,0.297297297,0.378378378,0.567567568,0.567567568,0.810810811,0.837837838,0.891891892,0.918918919,0.945945946
29039,0,0.142857143,0.285714286,0.285714286,0.428571429,0.428571429,0.571428571,0.857142857,0.857142857,1,1
29043,0,0.057142857,0.4,0.571428571,0.857142857,0.885714286,0.914285714,1,1,1,1
29047,0,0.087912088,0.263736264,0.494505495,0.714285714,0.868131868,0.956043956,0.967032967,1,1,1
29049,0.142857143,0.142857143,0.142857143,0.428571429,0.571428571,0.857142857,1,1,1,1,1
29051,0,0.2,0.466666667,0.466666667,0.666666667,0.733333333,0.8,0.933333333,1,1,1
29053,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1
29055,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1
29059,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857
29061,0,0,0,0,0.666666667,0.666666667,0.666666667,1,1,1,1
29065,0,0,0,0.4,0.6,0.8,0.8,1,1,1,1
29069,0.5,0.5,0.5,1,1,1,1,1,1,1,1
29071,0.071428571,0.214285714,0.214285714,0.5,0.714285714,0.785714286,0.785714286,0.928571429,0.964285714,1,1
29073,0,0.4,0.8,1,1,1,1,1,1,1,1
29077,0.009174312,0.064220183,0.146788991,0.412844037,0.605504587,0.76146789,0.825688073,0.917431193,0.972477064,0.972477064,0.990825688
29081,0,0.333333333,0.333333333,1,1,1,1,1,1,1,1
29083,0,0,0,0.1,0.4,0.5,0.6,0.7,0.7,0.7,0.7
29085,0,0,0.166666667,0.666666667,0.833333333,1,1,1,1,1,1
29091,0,0,0.2,0.4,0.6,0.8,0.8,0.8,0.8,0.8,1
29093,0,0.333333333,0.666666667,1,1,1,1,1,1,1,1
29095,0.019157088,0.141762452,0.298850575,0.475095785,0.62835249,0.770114943,0.862068966,0.91954023,0.946360153,0.98467433,1
29097,0,0.034482759,0.137931034,0.310344828,0.551724138,0.706896552,0.827586207,0.913793103,0.965517241,0.965517241,1
29099,0.023255814,0.174418605,0.406976744,0.558139535,0.755813953,0.825581395,0.88372093,0.953488372,0.988372093,1,1
29101,0.045454545,0.090909091,0.181818182,0.318181818,0.318181818,0.590909091,0.727272727,0.772727273,0.818181818,0.863636364,1
29105,0,0.2,0.2,0.3,0.5,0.8,1,1,1,1,1
29107,0,0,0.083333333,0.083333333,0.25,0.416666667,0.5,0.666666667,0.75,0.916666667,1
29109,0,0.142857143,0.142857143,0.357142857,0.357142857,0.5,0.5,0.571428571,0.642857143,0.642857143,0.857142857
29113,0,0.117647059,0.411764706,0.764705882,1,1,1,1,1,1,1
29117,0,0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1,1
29119,0,0.285714286,0.285714286,0.285714286,0.428571429,0.428571429,0.428571429,0.428571429,0.714285714,0.714285714,0.714285714
29121,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667
29125,0,0,0,0.333333333,0.333333333,0.333333333,1,1,1,1,1
29127,0,0.2,0.2,0.2,0.6,0.8,1,1,1,1,1
29131,0,0,0.25,0.25,0.5,0.5,0.5,1,1,1,1
29139,0,0,0,0,0.5,1,1,1,1,1,1
29141,0,0,0,0.222222222,0.444444444,0.555555556,0.555555556,0.666666667,0.888888889,0.888888889,1
29143,0,0,0,0,0,0.333333333,0.333333333,1,1,1,1
29145,0,0,0.142857143,0.142857143,0.5,0.571428571,0.571428571,0.714285714,0.785714286,1,1
29147,0.12,0.32,0.64,0.72,0.76,0.92,1,1,1,1,1
29149,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1
29151,0,0,0,0,0.333333333,0.333333333,0.333333333,1,1,1,1
29157,0,0.153846154,0.615384615,0.846153846,0.846153846,1,1,1,1,1,1
29159,0,0,0.1,0.3,0.5,0.5,0.5,0.7,0.8,0.9,1
29161,0,0,0.125,0.375,0.5,0.6875,0.875,1,1,1,1
29163,0,0.142857143,0.142857143,0.428571429,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571
29165,0,0.1,0.3,0.45,0.75,0.85,0.9,0.975,1,1,1
29167,0.090909091,0.272727273,0.454545455,0.545454545,0.727272727,0.727272727,0.727272727,1,1,1,1
29169,0,0,0,0.666666667,1,1,1,1,1,1,1
29173,0,0,0,0.4,0.8,0.8,0.8,0.8,0.8,0.8,1
29175,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
29177,0,0,0,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.666666667,0.833333333,1
29181,0,0.8,1,1,1,1,1,1,1,1,1
29183,0.040697674,0.215116279,0.48255814,0.738372093,0.889534884,0.936046512,0.976744186,1,1,1,1
29185,0,0,0,0,0,0,0,0,0,0,0.333333333
29186,0,0.076923077,0.230769231,0.384615385,0.615384615,0.692307692,1,1,1,1,1
29187,0.071428571,0.142857143,0.357142857,0.5,0.642857143,1,1,1,1,1,1
29189,0.022222222,0.193939394,0.422222222,0.612121212,0.757575758,0.836363636,0.898989899,0.939393939,0.965656566,0.977777778,1
29195,0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
29201,0,0,0.3125,0.5625,0.8125,0.9375,1,1,1,1,1
29207,0,0.222222222,0.222222222,0.666666667,1,1,1,1,1,1,1
29209,0,0,0.047619048,0.047619048,0.238095238,0.619047619,0.619047619,0.80952381,0.857142857,1,1
29211,0,0,0,0.4,0.4,0.4,0.6,0.8,0.8,0.8,1
29213,0,0.043478261,0.043478261,0.173913043,0.347826087,0.434782609,0.695652174,0.739130435,0.913043478,0.913043478,1
29215,0,0,0,0,0.5,0.5,1,1,1,1,1
29217,0,0.222222222,0.222222222,0.222222222,0.555555556,0.666666667,1,1,1,1,1
29219,0,0.035714286,0.107142857,0.321428571,0.535714286,0.75,0.892857143,1,1,1,1
29221,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1
29223,0,0,0.333333333,0.333333333,0.666666667,1,1,1,1,1,1
29225,0,0,0,0.058823529,0.470588235,0.764705882,0.764705882,0.823529412,0.941176471,0.941176471,1
29229,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0.666666667,1
29510,0.03125,0.229166667,0.447916667,0.666666667,0.78125,0.885416667,0.916666667,1,1,1,1
30013,0.142857143,0.214285714,0.357142857,0.5,0.571428571,0.642857143,0.785714286,0.928571429,0.928571429,1,1
30017,0,0,0,0,0.5,0.5,0.5,1,1,1,1
30023,0,0,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1
30027,0,0.2,0.2,0.2,0.2,0.6,0.8,0.8,0.8,0.8,0.8
30029,0,0.076923077,0.230769231,0.307692308,0.538461538,0.730769231,0.769230769,0.961538462,0.961538462,0.961538462,0.961538462
30031,0.1,0.125,0.3,0.4,0.525,0.675,0.775,0.85,0.925,0.925,1
30047,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
30049,0,0,0,0.285714286,0.285714286,0.285714286,0.428571429,0.571428571,0.571428571,0.857142857,1
30053,0,0,0,0.2,0.6,0.6,0.8,0.8,0.8,0.8,0.8
30063,0,0.083333333,0.208333333,0.291666667,0.416666667,0.541666667,0.666666667,0.75,0.833333333,0.958333333,1
30065,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333
30067,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667
30071,0,0,0,0,0.25,0.75,1,1,1,1,1
30081,0,0,0.222222222,0.222222222,0.333333333,0.444444444,0.666666667,0.777777778,0.777777778,0.888888889,1
30085,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
30093,0,0.3125,0.5,0.5625,0.5625,0.6875,0.8125,0.9375,1,1,1
30095,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1
30101,0,0.666666667,0.666666667,1,1,1,1,1,1,1,1
30111,0.017857143,0.035714286,0.160714286,0.303571429,0.375,0.535714286,0.625,0.678571429,0.767857143,0.892857143,0.946428571
31001,0,0.166666667,0.166666667,0.333333333,0.333333333,0.833333333,0.833333333,1,1,1,1
31013,0,0,0.2,0.2,0.2,0.8,0.8,0.8,1,1,1
31019,0,0,0,0.333333333,0.575757576,0.727272727,0.848484848,0.96969697,1,1,1
31021,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333
31023,0,0,0,0,0,0.125,0.375,0.375,0.375,0.375,0.75
31025,0,0,0.066666667,0.266666667,0.466666667,0.533333333,0.6,0.6,0.666666667,0.866666667,0.866666667
31033,0,0,0,0.166666667,0.166666667,0.333333333,0.5,0.833333333,1,1,1
31035,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
31037,0,0,0,0,0,0,0,0,0,0.5,0.5
31039,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
31043,0.25,0.25,0.5,0.5,0.75,1,1,1,1,1,1
31045,0,0,0,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.8
31047,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
31053,0.105263158,0.105263158,0.210526316,0.210526316,0.421052632,0.631578947,0.894736842,1,1,1,1
31055,0.005291005,0.113756614,0.312169312,0.46031746,0.592592593,0.743386243,0.87037037,0.928571429,0.944444444,0.976190476,1
31067,0,0,0,0.384615385,0.461538462,0.538461538,0.615384615,0.846153846,0.923076923,1,1
31079,0,0.076923077,0.153846154,0.384615385,0.384615385,0.615384615,0.846153846,0.923076923,0.923076923,1,1
31099,0,0,0.125,0.125,0.125,0.375,0.75,0.75,1,1,1
31109,0.02739726,0.178082192,0.315068493,0.547945205,0.698630137,0.808219178,0.890410959,0.931506849,0.979452055,1,1
31111,0,0,0.111111111,0.111111111,0.111111111,0.222222222,0.333333333,0.333333333,0.444444444,0.555555556,0.555555556
31119,0.0625,0.1875,0.1875,0.25,0.25,0.3125,0.375,0.5625,0.6875,0.8125,0.9375
31121,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
31123,0,0,0,0,0,0,0,0,0,0.5,1
31131,0,0,0,0,0.5,1,1,1,1,1,1
31137,0,0,0,0.5,1,1,1,1,1,1,1
31141,0,0.05,0.1,0.2,0.25,0.35,0.35,0.35,0.6,0.75,0.9
31151,0,0,0,0,0.5,1,1,1,1,1,1
31153,0.00990099,0.138613861,0.277227723,0.524752475,0.702970297,0.811881188,0.900990099,0.95049505,0.98019802,1,1
31155,0,0,0,0.230769231,0.230769231,0.230769231,0.230769231,0.307692308,0.615384615,0.615384615,0.769230769
31157,0,0.083333333,0.083333333,0.25,0.583333333,0.666666667,0.833333333,0.833333333,1,1,1
31159,0,0,0,0,0.5,0.5,1,1,1,1,1
31177,0,0.083333333,0.083333333,0.25,0.333333333,0.5,0.666666667,0.916666667,1,1,1
31179,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
31185,0,0,0,0,0,0,0,0.5,0.5,0.5,1
32001,0.083333333,0.083333333,0.166666667,0.166666667,0.25,0.333333333,0.333333333,0.416666667,0.5,0.5,0.916666667
32003,0.028571429,0.196703297,0.473626374,0.697802198,0.836263736,0.925274725,0.963736264,0.981318681,1,1,1
32005,0.023255814,0.023255814,0.139534884,0.534883721,0.651162791,0.76744186,0.88372093,0.953488372,1,1,1
32007,0.125,0.25,0.25,0.5,0.625,0.8125,0.9375,1,1,1,1
32013,0,0,0,0,0,0,0,0.125,0.125,0.5,0.625
32019,0.142857143,0.142857143,0.238095238,0.476190476,0.571428571,0.571428571,0.571428571,0.714285714,0.761904762,0.80952381,0.904761905
32023,0,0.2,0.466666667,0.6,0.8,0.866666667,0.933333333,0.933333333,1,1,1
32031,0.021551724,0.107758621,0.288793103,0.517241379,0.625,0.754310345,0.853448276,0.900862069,0.943965517,0.961206897,0.987068966
32510,0,0.0625,0.1875,0.4375,0.6875,0.75,0.9375,0.9375,1,1,1
33001,0.058823529,0.058823529,0.117647059,0.176470588,0.235294118,0.411764706,0.529411765,0.588235294,0.705882353,0.764705882,0.764705882
33003,0,0,0.166666667,0.333333333,0.333333333,0.5,0.611111111,0.777777778,0.833333333,0.944444444,1
33005,0,0,0.153846154,0.153846154,0.307692308,0.538461538,0.769230769,0.846153846,0.846153846,0.846153846,0.846153846
33007,0,0,0,0,0,0,0,0.5,1,1,1
33009,0,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667
33011,0.014705882,0.029411765,0.102941176,0.338235294,0.558823529,0.705882353,0.852941176,0.911764706,0.970588235,1,1
33013,0,0.083333333,0.166666667,0.333333333,0.458333333,0.625,0.75,0.875,0.958333333,1,1
33015,0.032967033,0.098901099,0.197802198,0.351648352,0.494505495,0.637362637,0.791208791,0.89010989,0.923076923,0.945054945,1
33017,0,0,0.117647059,0.352941176,0.529411765,0.823529412,1,1,1,1,1
33019,0,0.166666667,0.5,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
34001,0.036144578,0.228915663,0.457831325,0.620481928,0.777108434,0.909638554,0.939759036,0.981927711,1,1,1
34003,0.04109589,0.106164384,0.301369863,0.589041096,0.753424658,0.866438356,0.924657534,0.952054795,0.962328767,0.989726027,1
34005,0.014492754,0.101449275,0.210144928,0.471014493,0.717391304,0.847826087,0.927536232,1,1,1,1
34007,0.008130081,0.12195122,0.300813008,0.536585366,0.731707317,0.837398374,0.918699187,0.959349593,0.991869919,0.991869919,1
34009,0.025423729,0.194915254,0.457627119,0.652542373,0.788135593,0.86440678,0.974576271,1,1,1,1
34011,0,0.3,0.3,0.5,0.5,0.7,0.7,0.7,0.9,0.9,1
34013,0.028436019,0.146919431,0.383886256,0.592417062,0.72985782,0.834123223,0.924170616,0.943127962,0.962085308,0.985781991,1
34015,0.025,0.225,0.5,0.6375,0.7875,0.8875,1,1,1,1,1
34017,0.029411765,0.088235294,0.235294118,0.5,0.705882353,0.794117647,0.852941176,0.882352941,1,1,1
34019,0.049180328,0.131147541,0.393442623,0.573770492,0.836065574,0.885245902,0.967213115,1,1,1,1
34021,0.032051282,0.147435897,0.326923077,0.538461538,0.692307692,0.83974359,0.903846154,0.942307692,0.974358974,1,1
34023,0.019417476,0.165048544,0.310679612,0.538834951,0.733009709,0.868932039,0.936893204,0.980582524,1,1,1
34025,0.032142857,0.160714286,0.375,0.585714286,0.792857143,0.885714286,0.928571429,0.964285714,0.978571429,0.985714286,1
34027,0.030042918,0.17167382,0.334763948,0.502145923,0.721030043,0.815450644,0.901287554,0.944206009,0.969957082,0.982832618,1
34029,0.027777778,0.182539683,0.416666667,0.587301587,0.757936508,0.817460317,0.900793651,0.956349206,0.984126984,0.992063492,1
34031,0.012658228,0.126582278,0.303797468,0.544303797,0.658227848,0.784810127,0.886075949,0.924050633,0.936708861,0.974683544,1
34033,0,0,0.133333333,0.333333333,0.466666667,0.733333333,0.933333333,1,1,1,1
34035,0.031578947,0.110526316,0.294736842,0.531578947,0.757894737,0.857894737,0.905263158,0.915789474,0.936842105,0.978947368,1
34037,0,0.051724138,0.224137931,0.396551724,0.672413793,0.810344828,0.931034483,1,1,1,1
34039,0.04954955,0.148648649,0.355855856,0.54954955,0.734234234,0.846846847,0.918918919,0.972972973,1,1,1
34041,0,0.065217391,0.195652174,0.434782609,0.608695652,0.760869565,0.913043478,0.956521739,1,1,1
35001,0.011904762,0.063492063,0.182539683,0.380952381,0.575396825,0.75,0.829365079,0.876984127,0.924603175,0.964285714,0.992063492
35005,0,0.25,0.5,0.5,0.5,0.5,1,1,1,1,1
35009,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,1,1,1,1,1
35013,0,0.025,0.275,0.4,0.475,0.75,0.825,0.95,0.95,1,1
35015,0,0,0.307692308,0.615384615,0.615384615,0.923076923,0.923076923,0.923076923,0.923076923,1,1
35017,0,0.333333333,0.5,0.666666667,1,1,1,1,1,1,1
35025,0.142857143,0.142857143,0.428571429,0.857142857,0.857142857,0.857142857,1,1,1,1,1
35028,0,0.181818182,0.272727273,0.545454545,0.545454545,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909
35029,0,0.5,0.5,0.666666667,0.833333333,1,1,1,1,1,1
35031,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1,1
35035,0,0,0,0,0,0,0.5,0.5,0.666666667,1,1
35039,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0.5,0.666666667,0.666666667,0.833333333,0.833333333
35041,0,0,0,0,0.4,0.6,0.8,0.8,1,1,1
35043,0.015151515,0.060606061,0.212121212,0.348484848,0.590909091,0.742424242,0.878787879,0.954545455,0.954545455,1,1
35045,0.142857143,0.142857143,0.428571429,0.428571429,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
35047,0,0,0,0,0,0,0,0,0,0,0
35049,0,0.021276596,0.127659574,0.29787234,0.468085106,0.617021277,0.680851064,0.744680851,0.872340426,0.893617021,0.893617021
35051,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
35053,0,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1
35055,0,0,0,0.333333333,0.333333333,0.333333333,0.666666667,0.833333333,1,1,1
35057,0,0,0,0.333333333,0.666666667,0.666666667,0.666666667,1,1,1,1
35061,0,0.058823529,0.176470588,0.352941176,0.470588235,0.705882353,0.823529412,0.941176471,1,1,1
36001,0,0.119047619,0.30952381,0.523809524,0.595238095,0.666666667,0.857142857,0.857142857,0.880952381,0.952380952,1
36005,0.076923077,0.076923077,0.230769231,0.461538462,0.846153846,0.923076923,0.923076923,0.923076923,1,1,1
36007,0,0.033333333,0.1,0.2,0.466666667,0.533333333,0.7,0.833333333,0.866666667,0.966666667,1
36009,0,0,0,0,0.4,0.4,0.6,0.6,0.8,1,1
36011,0,0.368421053,0.684210526,0.789473684,0.842105263,0.842105263,0.947368421,1,1,1,1
36013,0,0.038461538,0.038461538,0.192307692,0.384615385,0.5,0.538461538,0.653846154,0.846153846,0.884615385,1
36015,0.133333333,0.133333333,0.133333333,0.133333333,0.333333333,0.4,0.533333333,0.533333333,0.533333333,0.733333333,0.933333333
36017,0,0,0,0,0.25,0.5,0.5,0.75,1,1,1
36019,0.076923077,0.076923077,0.153846154,0.230769231,0.230769231,0.461538462,0.461538462,0.461538462,0.615384615,0.615384615,0.923076923
36021,0.05,0.05,0.1,0.6,0.6,0.7,0.95,0.95,1,1,1
36023,0,0,0.111111111,0.222222222,0.333333333,0.722222222,0.833333333,1,1,1,1
36025,0,0.090909091,0.090909091,0.090909091,0.545454545,0.545454545,0.636363636,0.727272727,0.818181818,0.818181818,0.818181818
